,,,,,
547018,4/3/2018,515 Independence Way ,Fulton,GA,Auction.com
,,Roswell GA 30075,,,
,,,,,
5403904,4/3/2018,2556 Lancaster Drive ,Fulton,GA,Auction.com
,,East Point GA 30344,,,
,,,,,
5396214,4/3/2018,217 Polar Rock Rd ,Fulton,GA,
,,Atlanta GA 30315,,,
,,,,,
5458514,4/3/2018,785 Champions Club DR ,Fulton,GA,
,,Alpharetta GA 30004,,,
,,,,,
5415817,4/3/2018,2906 Ridgeview Drive SW ,Fulton,GA,Auction.com
,,Atlanta GA 30331,,,
,,,,,
5608814,4/3/2018,2257 Bigwood Trail ,Fulton,GA,Auction.com
,,College Park GA 30349,,,
,,,,,
579917,4/3/2018,210 Crown Vetch Ln ,Fulton,GA,Auction.com
,,Alpharetta GA 30005,,,
,,,,,
532918,4/3/2018,7438 Absinth Drive ,Fulton,GA,
,,Atlanta GA 30349,,,
,,,,,
5428207,4/3/2018,1545 Loch Lomond Trail ,Fulton,GA,Auction.com
,,Atlanta GA 30331,,,
,,,,,
5519415,4/3/2018,3070 Sable Run Road ,Fulton,GA,Auction.com
,,Atlanta GA 30349,,,
,,,,,
536118,4/3/2018,1122 Birch ST SW ,Fulton,GA,
,,Atlanta GA 30310,,,
,,,,,
536018,4/3/2018,386 Allison Drive ,Fulton,GA,
,,Atlanta GA 30342,,,
,,,,,
539118,4/3/2018,645 Americas Cup Cv ,Fulton,GA,
,,Alpharetta GA 30005,,,
,,,,,
540918,4/3/2018,2505 Capella Circle Sw ,Fulton,GA,
,,Atlanta GA 30331,,,
,,,,,
555617,4/3/2018,577 Carlton Pointe Drive ,Fulton,GA,Auction.com
,,Palmetto GA 30268,,,
,,,,,
542118,4/3/2018,12295 Magnolia Circle ,Fulton,GA,Auction.com
,,Alpharetta GA 30005,,,
,,,,,
5414317,4/3/2018,1405 Bayrose Circle ,Fulton,GA,Auction.com
,,East Point GA 30344,,,
,,,,,
559018,4/3/2018,3215 Diamond Bluff ,Fulton,GA,Auction.com
,,Union City GA 30291,,,
,,,,,
556918,4/3/2018,5501 Sable Way ,Fulton,GA,Auction.com
,,Atlanta GA 30349,,,
,,,,,
5384217,4/3/2018,8450 Sundridge Drive ,Fulton,GA,Auction.com
,,Fairburn GA 30213,,,
,,,,,
5388317,4/3/2018,1990 Long Hollow LN ,Fulton,GA,Auction.com
,,Alpharetta GA 30004,,,
,,,,,
5384317,4/3/2018,6717 Gresham Street ,Fulton,GA,Auction.com
,,Union City GA 30291,,,
,,,,,
5313115,4/3/2018,8055 Cascade Palmetto Road ,Fulton,GA,Auction.com
,,Palmetto GA 30268,,,
,,,,,
548918,4/3/2018,"6900 Roswell Road NE C-9, Unit C9 ",Fulton,GA,Auction.com
,,Atlanta GA 30328,,,
,,,,,
5342917,4/3/2018,2055 Harvest Circle ,Fulton,GA,
,,Fairburn GA 30213,,,
,,,,,
