593718,5/1/2018,3421 Richardson Road ,Douglas,GA,Auction.com
,,Villa Rica GA 30180,,,
,,,,,
5277816,5/1/2018,213 Bayberry Lane ,Effingham,GA,Auction.com
,,Rincon GA 31326,,,
,,,,,
5633214,5/1/2018,103 Drake Landing Drive ,Effingham,GA,Auction.com
,,Rincon GA 31326,,,
,,,,,
593618,6/5/2018,136 Sand Pine Court ,Effingham,GA,Auction.com
,,Springfield GA 31329,,,
,,,,,
5305217,5/1/2018,1321 Old Epworth Rd ,Fannin,GA,Auction.com
,,Epworth GA 30541,,,
,,,,,
5120317,5/1/2018,130 Madison Place ,Fayette,GA,Auction.com
,,Fayetteville GA 30214,,,
,,,,,
5360814,5/1/2018,206 Clifton Lane ,Fayette,GA,
,,Peachtree City GA 30269,,,
,,,,,
5450815,5/1/2018,140 Springhouse Lane ,Fayette,GA,Auction.com
,,Fayetteville GA 30215,,,
,,,,,
563118,5/1/2018,315 Benjamin Circle ,Fayette,GA,Auction.com
,,Fayetteville GA 30214,,,
,,,,,
517517,5/1/2018,40 Frances Drive ,Floyd,GA,Auction.com
,,Rome GA 30165,,,
,,,,,
52460710,5/1/2018,112 Pinebower Rd NW ,Floyd,GA,
,,Rome GA 30165,,,
,,,,,
5337717,5/1/2018,1591 Old Rockmart Rd SE ,Floyd,GA,
,,Silver Creek GA 30173,,,
,,,,,
5165117,5/1/2018,4675 Allistair Drive ,Forsyth,GA,Auction.com
,,Cumming GA 30040,,,
,,,,,
5320717,5/1/2018,1365 Grey Rock Way ,Forsyth,GA,Auction.com
,,Suwanee GA 30024,,,
,,,,,
5347715,5/1/2018,1125 Red Cedar Trail ,Forsyth,GA,
,,Suwanee GA 30024,,,
,,,,,
2013-GA161,9/3/2013,2972 Henry Walker Court ,Fulton,GA,"$10,535.80 "
,,East Point GA 30344,,,
,,,,,
511917,5/1/2018,6115 Hickory Lane Drive ,Fulton,GA,Auction.com
,,Union City GA 30291,,,
,,,,,
5111217,5/1/2018,3047 Golden Drive ,Fulton,GA,
,,East Point GA 30344,,,
,,,,,
5273914,5/1/2018,2554 Laquanda Court SW ,Fulton,GA,Auction.com
,,Atlanta GA 30331,,,
,,,,,
5209009,5/1/2018,391 Sapphire Bend ,Fulton,GA,Auction.com
,,Riverdale GA 30296,,,
,,,,,
5248117,5/1/2018,7100 Surrey Point ,Fulton,GA,
,,Alpharetta GA 30004,,,
,,,,,
52640610,5/1/2018,3537 Hamlin Square SW ,Fulton,GA,
,,Atlanta GA 30331,,,
,,,,,
5234317,5/1/2018,7615 Avalon Boulevard ,Fulton,GA,Auction.com
,,Fairburn GA 30213,,,
,,,,,
5157517,5/1/2018,1159 Ewing Pl SW ,Fulton,GA,Auction.com
,,Atlanta GA 30310,,,
,,,,,
5290816,5/1/2018,2629 Lois Lane SE ,Fulton,GA,
,,Atlanta GA 30315,,,
,,,,,
5753908,5/1/2018,225 Redtop Circle ,Fulton,GA,
,,Fairburn GA 30213,,,
,,,,,
577318,5/1/2018,5460 Scofield Rd ,Fulton,GA,Auction.com
,,College Park GA 30349,,,
,,,,,
5395515,5/1/2018,14250 Morning Mountain Way ,Fulton,GA,
,,Alpharetta GA 30004,,,
,,,,,
554718,5/1/2018,3200 Benjamin E Mays Dr ,Fulton,GA,Auction.com
,,Atlanta GA 30311,,,
,,,,,
5381416,5/1/2018,369 Champions Dr ,Fulton,GA,
,,Fairburn GA 30213,,,
,,,,,
579917,5/1/2018,210 Crown Vetch Ln ,Fulton,GA,Auction.com
